region,country,year,population_m,status,death_criterion,donors,donors_pmp
Europe,Türkiye,2006,74.2,actual,total,143,1.9272237196765498
Europe,Türkiye,2007,75.2,actual,dbd,223,2.9654255319148937
Europe,Türkiye,2007,75.2,actual,dcd,0,0
Europe,Türkiye,2007,75.2,actual,total,223,2.9654255319148937
Europe,Türkiye,2008,75.8,actual,dbd,259,3.4168865435356204
Europe,Türkiye,2008,75.8,actual,dcd,3,0.0395778364116095
Europe,Türkiye,2008,75.8,actual,total,262,3.4564643799472297
Europe,Türkiye,2009,74.8,actual,dbd,262,3.502673796791444
Europe,Türkiye,2009,74.8,actual,dcd,0,0
Europe,Türkiye,2009,74.8,actual,total,262,3.502673796791444
Europe,Türkiye,2010,75.7,actual,dbd,272,3.593130779392338
Europe,Türkiye,2010,75.7,actual,total,272,3.593130779392338
Europe,Türkiye,2011,73.6,actual,dbd,311,4.22554347826087
Europe,Türkiye,2011,73.6,actual,dcd,0,0
Europe,Türkiye,2011,73.6,actual,total,311,4.22554347826087
Europe,Türkiye,2012,74.5,actual,total,345,4.630872483221476
Europe,Türkiye,2013,74.9,actual,dbd,381,5.086782376502002
Europe,Türkiye,2013,74.9,actual,dcd,0,0
Europe,Türkiye,2013,74.9,actual,total,381,5.086782376502002
Europe,Türkiye,2013,74.9,utilized,dbd,379,5.060080106809078
Europe,Türkiye,2013,74.9,utilized,dcd,0,0
Europe,Türkiye,2013,74.9,utilized,total,379,5.060080106809078
Europe,Türkiye,2014,75.8,actual,dbd,407,5.369393139841689
Europe,Türkiye,2014,75.8,actual,dcd,0,0
Europe,Türkiye,2014,75.8,actual,total,407,5.369393139841689
Europe,Türkiye,2014,75.8,utilized,dbd,404,5.329815303430079
Europe,Türkiye,2014,75.8,utilized,dcd,0,0
Europe,Türkiye,2014,75.8,utilized,total,404,5.329815303430079
Europe,Türkiye,2015,78.7,actual,dbd,472,5.997458703939008
Europe,Türkiye,2015,78.7,actual,dcd,0,0
Europe,Türkiye,2015,78.7,actual,total,472,5.997458703939008
Europe,Türkiye,2015,78.7,utilized,dbd,470,5.972045743329097
Europe,Türkiye,2015,78.7,utilized,dcd,0,0
Europe,Türkiye,2015,78.7,utilized,total,470,5.972045743329097
Europe,Türkiye,2016,79.6,actual,dbd,562,7.060301507537689
Europe,Türkiye,2016,79.6,actual,dcd,0,0
Europe,Türkiye,2016,79.6,actual,total,562,7.060301507537689
Europe,Türkiye,2016,79.6,utilized,dbd,492,6.180904522613066
Europe,Türkiye,2016,79.6,utilized,total,492,6.180904522613066
Europe,Türkiye,2017,80.7,actual,dbd,554,6.8649318463444855
Europe,Türkiye,2017,80.7,actual,dcd,0,0
Europe,Türkiye,2017,80.7,actual,total,554,6.8649318463444855
Europe,Türkiye,2017,80.7,utilized,dbd,438,5.4275092936802976
Europe,Türkiye,2017,80.7,utilized,dcd,0,0
Europe,Türkiye,2017,80.7,utilized,total,438,5.4275092936802976
Europe,Türkiye,2018,81.9,actual,dbd,598,7.301587301587301
Europe,Türkiye,2018,81.9,actual,dcd,0,0
Europe,Türkiye,2018,81.9,actual,total,598,7.301587301587301
Europe,Türkiye,2018,81.9,utilized,dbd,560,6.837606837606837
Europe,Türkiye,2018,81.9,utilized,dcd,0,0
Europe,Türkiye,2018,81.9,utilized,total,560,6.837606837606837
Europe,Türkiye,2019,83,actual,dbd,499,6.0120481927710845
Europe,Türkiye,2019,83,actual,dcd,0,0
Europe,Türkiye,2019,83,actual,total,499,6.0120481927710845
Europe,Türkiye,2019,83,utilized,dbd,487,5.867469879518072
Europe,Türkiye,2019,83,utilized,dcd,0,0
Europe,Türkiye,2019,83,utilized,total,487,5.867469879518072
Europe,Türkiye,2020,84.3,actual,dbd,172,2.040332147093713
Europe,Türkiye,2020,84.3,actual,dcd,0,0
Europe,Türkiye,2020,84.3,actual,total,172,2.040332147093713
Europe,Türkiye,2020,84.3,utilized,dbd,148,1.755634638196916
Europe,Türkiye,2020,84.3,utilized,dcd,0,0
Europe,Türkiye,2020,84.3,utilized,total,148,1.755634638196916
Europe,Türkiye,2021,85,actual,dbd,305,3.588235294117647
Europe,Türkiye,2021,85,actual,dcd,0,0
Europe,Türkiye,2021,85,actual,total,305,3.588235294117647
Europe,Türkiye,2021,85,utilized,dbd,165,1.9411764705882353
Europe,Türkiye,2021,85,utilized,total,165,1.9411764705882353
Europe,Türkiye,2022,85.6,actual,dbd,289,3.376168224299066
Europe,Türkiye,2022,85.6,actual,dcd,0,0
Europe,Türkiye,2022,85.6,actual,total,289,3.376168224299066
Europe,Türkiye,2022,85.6,utilized,dbd,176,2.0560747663551404
Europe,Türkiye,2022,85.6,utilized,dcd,0,0
Europe,Türkiye,2022,85.6,utilized,total,176,2.0560747663551404
Europe,Türkiye,2023,85.8,actual,dbd,305,3.554778554778555
Europe,Türkiye,2023,85.8,actual,dcd,0,0
Europe,Türkiye,2023,85.8,actual,total,305,3.554778554778555
Europe,Türkiye,2023,85.8,utilized,dbd,190,2.2144522144522147
Europe,Türkiye,2023,85.8,utilized,dcd,0,0
Europe,Türkiye,2023,85.8,utilized,total,190,2.2144522144522147
Europe,Türkiye,2024,86.3,actual,dbd,364,4.21784472769409
Europe,Türkiye,2024,86.3,actual,dcd,0,0
Europe,Türkiye,2024,86.3,actual,total,364,4.21784472769409
Europe,Türkiye,2024,86.3,utilized,dbd,227,2.630359212050985
Europe,Türkiye,2024,86.3,utilized,dcd,0,0
Europe,Türkiye,2024,86.3,utilized,total,227,2.630359212050985
Europe,Ukraine,2012,44.9,actual,dbd,4,0.08908685968819599
Europe,Ukraine,2012,44.9,actual,dcd,0,0
Europe,Ukraine,2012,44.9,actual,total,4,0.08908685968819599
Europe,Ukraine,2013,45.2,actual,dbd,11,0.24336283185840707
Europe,Ukraine,2013,45.2,actual,dcd,0,0
Europe,Ukraine,2013,45.2,actual,total,11,0.24336283185840707
Europe,Ukraine,2013,45.2,utilized,dbd,11,0.24336283185840707
Europe,Ukraine,2013,45.2,utilized,dcd,0,0
Europe,Ukraine,2013,45.2,utilized,total,11,0.24336283185840707
Europe,Ukraine,2015,44.8,actual,dbd,3,0.06696428571428571
Europe,Ukraine,2015,44.8,actual,dcd,0,0
Europe,Ukraine,2015,44.8,actual,total,3,0.06696428571428571
Europe,Ukraine,2015,44.8,utilized,dbd,3,0.06696428571428571
Europe,Ukraine,2015,44.8,utilized,dcd,0,0
Europe,Ukraine,2015,44.8,utilized,total,3,0.06696428571428571
Europe,Ukraine,2020,43.7,actual,dbd,11,0.25171624713958807
Europe,Ukraine,2020,43.7,actual,dcd,0,0
Europe,Ukraine,2020,43.7,actual,total,11,0.25171624713958807
Europe,Ukraine,2020,43.7,utilized,dbd,11,0.25171624713958807
Europe,Ukraine,2020,43.7,utilized,dcd,0,0
Europe,Ukraine,2020,43.7,utilized,total,11,0.25171624713958807
Europe,Ukraine,2023,36.7,actual,dbd,149,4.059945504087193
Europe,Ukraine,2023,36.7,actual,dcd,0,0
Europe,Ukraine,2023,36.7,actual,total,149,4.059945504087193
Europe,Ukraine,2023,36.7,utilized,dbd,135,3.678474114441417
Europe,Ukraine,2023,36.7,utilized,dcd,0,0
Europe,Ukraine,2023,36.7,utilized,total,135,3.678474114441417
Europe,Ukraine,2024,37.9,actual,dbd,130,3.430079155672823
Europe,Ukraine,2024,37.9,actual,dcd,0,0
Europe,Ukraine,2024,37.9,actual,total,130,3.430079155672823
Europe,Ukraine,2024,37.9,utilized,dbd,118,3.113456464379947
Europe,Ukraine,2024,37.9,utilized,dcd,0,0
Europe,Ukraine,2024,37.9,utilized,total,118,3.113456464379947
Eastern Mediterranean,United Arab Emirates,2011,7.9,actual,dbd,0,0
Eastern Mediterranean,United Arab Emirates,2011,7.9,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2011,7.9,actual,total,0,0
Eastern Mediterranean,United Arab Emirates,2011,7.9,utilized,dbd,0,0
Eastern Mediterranean,United Arab Emirates,2011,7.9,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2011,7.9,utilized,total,0,0
Eastern Mediterranean,United Arab Emirates,2012,8.1,actual,dbd,1,0.1234567901234568
Eastern Mediterranean,United Arab Emirates,2012,8.1,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2012,8.1,actual,total,1,0.1234567901234568
Eastern Mediterranean,United Arab Emirates,2012,8.1,utilized,dbd,1,0.1234567901234568
Eastern Mediterranean,United Arab Emirates,2012,8.1,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2012,8.1,utilized,total,1,0.1234567901234568
Eastern Mediterranean,United Arab Emirates,2013,9.3,actual,dbd,0,0
Eastern Mediterranean,United Arab Emirates,2013,9.3,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2013,9.3,actual,total,0,0
Eastern Mediterranean,United Arab Emirates,2013,9.3,utilized,dbd,0,0
Eastern Mediterranean,United Arab Emirates,2013,9.3,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2013,9.3,utilized,total,0,0
Eastern Mediterranean,United Arab Emirates,2014,9.4,actual,dbd,0,0
Eastern Mediterranean,United Arab Emirates,2014,9.4,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2014,9.4,actual,total,0,0
Eastern Mediterranean,United Arab Emirates,2014,9.4,utilized,dbd,0,0
Eastern Mediterranean,United Arab Emirates,2014,9.4,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2014,9.4,utilized,total,0,0
Eastern Mediterranean,United Arab Emirates,2015,9.2,actual,dbd,0,0
Eastern Mediterranean,United Arab Emirates,2015,9.2,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2015,9.2,actual,total,0,0
Eastern Mediterranean,United Arab Emirates,2015,9.2,utilized,dbd,0,0
Eastern Mediterranean,United Arab Emirates,2015,9.2,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2015,9.2,utilized,total,0,0
Eastern Mediterranean,United Arab Emirates,2018,9.5,actual,dbd,10,1.0526315789473684
Eastern Mediterranean,United Arab Emirates,2018,9.5,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2018,9.5,actual,total,10,1.0526315789473684
Eastern Mediterranean,United Arab Emirates,2018,9.5,utilized,dbd,10,1.0526315789473684
Eastern Mediterranean,United Arab Emirates,2018,9.5,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2018,9.5,utilized,total,10,1.0526315789473684
Eastern Mediterranean,United Arab Emirates,2019,9.7,actual,dbd,10,1.0309278350515465
Eastern Mediterranean,United Arab Emirates,2019,9.7,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2019,9.7,actual,total,10,1.0309278350515465
Eastern Mediterranean,United Arab Emirates,2019,9.7,utilized,dbd,10,1.0309278350515465
Eastern Mediterranean,United Arab Emirates,2019,9.7,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2019,9.7,utilized,total,10,1.0309278350515465
Eastern Mediterranean,United Arab Emirates,2020,9.9,actual,dbd,9,0.9090909090909091
Eastern Mediterranean,United Arab Emirates,2020,9.9,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2020,9.9,actual,total,9,0.9090909090909091
Eastern Mediterranean,United Arab Emirates,2020,9.9,utilized,dbd,9,0.9090909090909091
Eastern Mediterranean,United Arab Emirates,2020,9.9,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2020,9.9,utilized,total,9,0.9090909090909091
Eastern Mediterranean,United Arab Emirates,2021,10,actual,dbd,39,3.9
Eastern Mediterranean,United Arab Emirates,2021,10,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2021,10,actual,total,39,3.9
Eastern Mediterranean,United Arab Emirates,2021,10,utilized,dbd,39,3.9
Eastern Mediterranean,United Arab Emirates,2021,10,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2021,10,utilized,total,39,3.9
Eastern Mediterranean,United Arab Emirates,2022,10.1,actual,dbd,55,5.445544554455446
Eastern Mediterranean,United Arab Emirates,2022,10.1,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2022,10.1,actual,total,55,5.445544554455446
Eastern Mediterranean,United Arab Emirates,2022,10.1,utilized,dbd,55,5.445544554455446
Eastern Mediterranean,United Arab Emirates,2022,10.1,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2022,10.1,utilized,total,55,5.445544554455446
Eastern Mediterranean,United Arab Emirates,2023,9.5,actual,dbd,87,9.157894736842104
Eastern Mediterranean,United Arab Emirates,2023,9.5,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2023,9.5,actual,total,87,9.157894736842104
Eastern Mediterranean,United Arab Emirates,2023,9.5,utilized,dbd,85,8.947368421052632
Eastern Mediterranean,United Arab Emirates,2023,9.5,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2023,9.5,utilized,total,85,8.947368421052632
Eastern Mediterranean,United Arab Emirates,2024,9.6,actual,dbd,111,11.5625
Eastern Mediterranean,United Arab Emirates,2024,9.6,actual,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2024,9.6,actual,total,111,11.5625
Eastern Mediterranean,United Arab Emirates,2024,9.6,utilized,dbd,110,11.458333333333334
Eastern Mediterranean,United Arab Emirates,2024,9.6,utilized,dcd,0,0
Eastern Mediterranean,United Arab Emirates,2024,9.6,utilized,total,110,11.458333333333334
Europe,United Kingdom,2001,59.5,actual,dbd,777,13.058823529411764
Europe,United Kingdom,2001,59.5,actual,total,777,13.058823529411764
Europe,United Kingdom,2002,59.7,actual,dbd,713,11.943048576214405
Europe,United Kingdom,2002,59.7,actual,dcd,52,0.8710217755443885
Europe,United Kingdom,2002,59.7,actual,total,765,12.814070351758794
Europe,United Kingdom,2003,59.3,actual,dbd,644,10.860033726812818
Europe,United Kingdom,2003,59.3,actual,dcd,66,1.1129848229342327
Europe,United Kingdom,2003,59.3,actual,total,710,11.97301854974705
Europe,United Kingdom,2004,59.4,actual,dbd,726,12.222222222222223
Europe,United Kingdom,2004,59.4,actual,dcd,87,1.4646464646464648
Europe,United Kingdom,2004,59.4,actual,total,813,13.686868686868687
Europe,United Kingdom,2005,59.7,actual,dbd,632,10.586264656616414
Europe,United Kingdom,2005,59.7,actual,dcd,121,2.0268006700167502
Europe,United Kingdom,2005,59.7,actual,total,753,12.613065326633166
Europe,United Kingdom,2006,59.8,actual,dbd,633,10.585284280936456
Europe,United Kingdom,2006,59.8,actual,dcd,146,2.4414715719063547
Europe,United Kingdom,2006,59.8,actual,total,779,13.02675585284281
Europe,United Kingdom,2007,60,actual,dbd,607,10.116666666666667
Europe,United Kingdom,2007,60,actual,dcd,186,3.1
Europe,United Kingdom,2007,60,actual,total,793,13.216666666666667
Europe,United Kingdom,2008,61,actual,dbd,621,10.180327868852459
Europe,United Kingdom,2008,61,actual,dcd,264,4.327868852459017
Europe,United Kingdom,2008,61,actual,total,885,14.508196721311476
Europe,United Kingdom,2009,61.6,actual,dbd,613,9.9512987012987
Europe,United Kingdom,2009,61.6,actual,dcd,318,5.162337662337662
Europe,United Kingdom,2009,61.6,actual,total,931,15.113636363636363
Europe,United Kingdom,2009,61.6,utilized,dbd,601,9.756493506493506
Europe,United Kingdom,2009,61.6,utilized,dcd,286,4.642857142857142
Europe,United Kingdom,2010,61.9,actual,dbd,642,10.37156704361874
Europe,United Kingdom,2010,61.9,actual,dcd,373,6.025848142164782
Europe,United Kingdom,2010,61.9,actual,total,1015,16.397415185783522
Europe,United Kingdom,2011,62.4,actual,dbd,651,10.432692307692308
Europe,United Kingdom,2011,62.4,actual,dcd,405,6.490384615384616
Europe,United Kingdom,2011,62.4,actual,total,1056,16.923076923076923
Europe,United Kingdom,2012,62.8,actual,dbd,660,10.509554140127388
Europe,United Kingdom,2012,62.8,actual,dcd,504,8.02547770700637
Europe,United Kingdom,2012,62.8,actual,total,1164,18.53503184713376
Europe,United Kingdom,2013,63.1,actual,dbd,779,12.345483359746433
Europe,United Kingdom,2013,63.1,actual,dcd,544,8.621236133122029
Europe,United Kingdom,2013,63.1,actual,total,1323,20.966719492868464
Europe,United Kingdom,2013,63.1,utilized,dbd,766,12.13946117274168
Europe,United Kingdom,2013,63.1,utilized,dcd,491,7.781299524564184
Europe,United Kingdom,2013,63.1,utilized,total,1257,19.920760697305862
Europe,United Kingdom,2014,63.5,actual,dbd,804,12.661417322834646
Europe,United Kingdom,2014,63.5,actual,dcd,505,7.952755905511811
Europe,United Kingdom,2014,63.5,actual,total,1309,20.614173228346456
Europe,United Kingdom,2014,63.5,utilized,dbd,789,12.4251968503937
Europe,United Kingdom,2014,63.5,utilized,dcd,452,7.118110236220472
Europe,United Kingdom,2014,63.5,utilized,total,1241,19.543307086614174
Europe,United Kingdom,2015,64.7,actual,dbd,763,11.79289026275116
Europe,United Kingdom,2015,64.7,actual,dcd,548,8.46986089644513
Europe,United Kingdom,2015,64.7,actual,total,1311,20.26275115919629
Europe,United Kingdom,2015,64.7,utilized,dbd,739,11.42194744976816
Europe,United Kingdom,2015,64.7,utilized,dcd,498,7.697063369397218
Europe,United Kingdom,2015,64.7,utilized,total,1237,19.11901081916538
Europe,United Kingdom,2016,65.1,actual,dbd,798,12.258064516129034
Europe,United Kingdom,2016,65.1,actual,dcd,603,9.26267281105991
Europe,United Kingdom,2016,65.1,actual,total,1401,21.520737327188943
Europe,United Kingdom,2016,65.1,utilized,dbd,778,11.950844854070661
Europe,United Kingdom,2016,65.1,utilized,dcd,551,8.463901689708143
Europe,United Kingdom,2016,65.1,utilized,total,1329,20.414746543778804
Europe,United Kingdom,2017,66.2,actual,dbd,898,13.564954682779456
Europe,United Kingdom,2017,66.2,actual,dcd,594,8.972809667673715
Europe,United Kingdom,2017,66.2,actual,total,1492,22.53776435045317
Europe,United Kingdom,2017,66.2,utilized,dbd,873,13.187311178247734
Europe,United Kingdom,2017,66.2,utilized,dcd,540,8.157099697885196
Europe,United Kingdom,2017,66.2,utilized,total,1413,21.34441087613293
Europe,United Kingdom,2018,66.6,actual,dbd,1000,15.015015015015017
Europe,United Kingdom,2018,66.6,actual,dcd,619,9.294294294294295
Europe,United Kingdom,2018,66.6,actual,total,1619,24.309309309309313
Europe,United Kingdom,2018,66.6,utilized,dbd,977,14.669669669669672
Europe,United Kingdom,2018,66.6,utilized,dcd,565,8.483483483483484
Europe,United Kingdom,2018,66.6,utilized,total,1542,23.153153153153156
Europe,United Kingdom,2019,67,actual,dbd,964,14.388059701492537
Europe,United Kingdom,2019,67,actual,dcd,689,10.283582089552239
Europe,United Kingdom,2019,67,actual,total,1653,24.671641791044777
Europe,United Kingdom,2019,67,utilized,dbd,921,13.746268656716419
Europe,United Kingdom,2019,67,utilized,dcd,608,9.074626865671641
Europe,United Kingdom,2019,67,utilized,total,1529,22.82089552238806
Europe,United Kingdom,2020,67.9,actual,dbd,814,11.98821796759941
Europe,United Kingdom,2020,67.9,actual,dcd,434,6.391752577319587
Europe,United Kingdom,2020,67.9,actual,total,1248,18.379970544918997
Europe,United Kingdom,2020,67.9,utilized,dbd,780,11.487481590574372
Europe,United Kingdom,2020,67.9,utilized,dcd,400,5.89101620029455
Europe,United Kingdom,2020,67.9,utilized,total,1180,17.378497790868924
Europe,United Kingdom,2021,68.2,actual,dbd,786,11.524926686217007
Europe,United Kingdom,2021,68.2,actual,dcd,564,8.269794721407624
Europe,United Kingdom,2021,68.2,actual,total,1350,19.794721407624632
Europe,United Kingdom,2021,68.2,utilized,dbd,756,11.085043988269794
Europe,United Kingdom,2021,68.2,utilized,dcd,511,7.492668621700879
Europe,United Kingdom,2021,68.2,utilized,total,1267,18.577712609970675
Europe,United Kingdom,2022,68.5,actual,dbd,767,11.197080291970803
Europe,United Kingdom,2022,68.5,actual,dcd,646,9.430656934306569
